,fighter_name,id,type,matches
126226,Takashi Noto,155757,f,"[(155757, 69027, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (155757, 50416, 'loss', 'Apr / 23 / 2016', '/events/Kunlun-Fight-43-Zhoukou-51867'), (155757, 92091, 'win', 'Nov / 08 / 2015', '/events/Grachan-Grachan-195-48279'), (155757, 96013, 'win', 'Jun / 28 / 2015', '/events/Shooto-Battle-Mix-10-46573'), (155757, 55595, 'loss', 'Apr / 05 / 2015', '/events/Tribe-Tokyo-Fight-TTF-Challenge-04-44219'), (155757, 135185, 'loss', 'Dec / 21 / 2014', '/events/Shooto-The-Rookie-Tournament-Final-2014-34639'), (155757, 143003, 'win', 'Oct / 05 / 2014', '/events/Shooto-Battle-Mix-9-40433')]"
126230,Takaaki Nara,155761,f,"[(155761, 113415, 'win', 'Jun / 12 / 2016', '/events/Pancrase-278-48377'), (155761, 165189, 'draw', 'Apr / 20 / 2014', '/events/Pancrase-Bayside-Fight-3-35725')]"
126288,Kawika Jarra,155819,a,[]
126352,Martin Day,155883,f,"[(155883, 72291, 'win', 'Aug / 04 / 2016', '/events/TPF-28-Tachi-Palace-Fights-28-53177'), (155883, 108129, 'win', 'May / 07 / 2016', '/events/WFC-17-Jones-vs-Montgomery-51683'), (155883, 211077, 'win', 'Oct / 30 / 2015', '/events/Destiny-MMA-Trinity-48873'), (155883, 65837, 'win', 'Jan / 17 / 2015', '/events/Destiny-MMA-Na-Koa-8-43459')]"
126774,Francisco Isata,156305,f,"[(156305, 71299, 'loss', 'Aug / 06 / 2016', '/events/CFFC-60-Webb-vs-Steele-53383'), (156305, 71379, 'loss', 'Apr / 30 / 2016', '/events/XCC-24-Xtreme-Caged-Combat-24-51999'), (156305, 14353, 'win', 'Oct / 24 / 2015', '/events/SF-Shogun-Fights-13-48671'), (156305, 23402, 'win', 'Jul / 18 / 2015', '/events/CFFC-50-Smith-vs-Williams-46281'), (156305, 172423, 'win', 'Apr / 18 / 2015', '/events/SF-Shogun-Fights-12-45389'), (156305, 169147, 'win', 'Nov / 15 / 2014', '/events/SF-Shogun-Fights-11-42313'), (156305, 113795, 'win', 'Sep / 27 / 2014', '/events/SOFC-Strike-Off-2-39691'), (156305, 91947, 'loss', 'Sep / 13 / 2014', '/events/WSOF-13-Moraes-vs-Bollinger-39551'), (156305, 171353, 'win', 'Jun / 21 / 2014', '/events/SF-Shogun-Fights-10-38701'), (156305, 126929, 'loss', 'Feb / 08 / 2014', '/events/CFFC-31-Heckman-vs-Lentz-33361'), (156305, 156307, 'win', 'Oct / 26 / 2013', '/events/SF-Shogun-Fights-9-35127')]"
128290,Isao Takahashi,157821,f,"[(157821, 85902, 'loss', 'Dec / 22 / 2013', '/events/Deep-Future-King-Tournament-2013-35469'), (157821, 58009, 'win', 'Dec / 22 / 2013', '/events/Deep-Future-King-Tournament-2013-35469')]"
128294,Isao Sakiyama,157825,f,"[(157825, 193677, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (157825, 17629, 'loss', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017'), (157825, 116759, 'win', 'Nov / 29 / 2015', '/events/Grachan-Grachan-20-48277'), (157825, 62724, 'loss', 'Jun / 21 / 2015', '/events/Grachan-Grachan-17-45663'), (157825, 118109, 'win', 'Mar / 29 / 2015', '/events/Grachan-Grachan-16-43823'), (157825, 176663, 'loss', 'Feb / 01 / 2015', '/events/Deep-Future-King-Tournament-2014-43819'), (157825, 47377, 'win', 'Jul / 20 / 2014', '/events/Grachan-14-Mach-Matsuri-38005'), (157825, 26866, 'win', 'Apr / 20 / 2014', '/events/Deep-Toyama-Impact-12-36675'), (157825, 36830, 'loss', 'Mar / 01 / 2014', '/events/Deep-Hachioji-Chojin-Matsuri-2014-35663'), (157825, 91247, 'loss', 'Dec / 22 / 2013', '/events/Deep-Future-King-Tournament-2013-35469'), (157825, 72653, 'loss', 'Nov / 03 / 2011', '/events/Next-Japan-Gekitotsu-4-35471')]"
128320,Wendell Giacomo,157851,f,"[(157851, 0, 'win', 'Jan / 18 / 2013', '/events/Nova-Roma-Fight-Salgueiro-35473')]"
128322,Fransueldo Rodrigues,157853,f,"[(157853, 96677, 'NC', 'May / 23 / 2015', '/events/MMA-Combate-8-Pantera-vs-Vasconcelos-45919'), (157853, 130997, 'win', 'Aug / 31 / 2013', '/events/Hiperion-MMA-Arcoverde-Combate-41539'), (157853, 0, 'win', 'Jan / 18 / 2013', '/events/Nova-Roma-Fight-Salgueiro-35473')]"
128444,Tsuyoshi Minamide,157975,f,"[(157975, 84422, 'win', 'Jun / 19 / 2016', '/events/Gladiator-Gladiator-001-in-Wakayama-51911'), (157975, 155729, 'win', 'Mar / 21 / 2016', '/events/Deep-Osaka-Impact-2016-51269'), (157975, 23728, 'loss', 'Oct / 11 / 2015', '/events/Deep-Cage-Impact-2015-in-Osaka-47469'), (157975, 70932, 'win', 'Jul / 25 / 2015', '/events/Road-FC-24-Road-Fighting-Championship-24-45825'), (157975, 192509, 'loss', 'Mar / 22 / 2015', '/events/Heat-Heat-35-44457'), (157975, 143561, 'win', 'Mar / 23 / 2014', '/events/Gladiator-Gladiator-67-40101'), (157975, 151767, 'draw', 'Feb / 23 / 2014', '/events/Heat-Heat-30-34691'), (157975, 97131, 'win', 'Oct / 06 / 2013', '/events/Gladiator-Gladiator-62-35485')]"
128702,Erick Gonzalez,158233,f,"[(158233, 221575, 'win', 'Aug / 11 / 2016', '/events/Combate-Americas-Combate-Ocho-53647'), (158233, 86938, 'win', 'Apr / 25 / 2016', '/events/Combate-Americas-Road-to-the-Championship-4-51763'), (158233, 156947, 'win', 'Mar / 04 / 2016', '/events/Lights-Out-Bash-Entertainment-Fight-Night-at-Sportsmens-Lodge-5-50993'), (158233, 208757, 'loss', 'Oct / 02 / 2015', '/events/BAMMA-USA-Badbeat-17-48311'), (158233, 85026, 'win', 'Apr / 17 / 2015', '/events/Lights-Out-Bash-Entertainment-Fight-Night-at-Sportsmens-Lodge-2-45285'), (158233, 151309, 'win', 'Jan / 09 / 2015', '/events/BAMMA-USA-Badbeat-14-41599')]"
128956,Naoki Inoue,158487,f,"[(158487, 49344, 'win', 'Jun / 12 / 2016', '/events/Deep-Nagoya-Impact-Kobudo-Fight-52459'), (158487, 189253, 'win', 'Apr / 23 / 2016', '/events/Deep-Cage-Impact-2016-51345'), (158487, 47392, 'win', 'Dec / 20 / 2015', '/events/Deep-74-Impact-48485'), (158487, 81116, 'win', 'May / 16 / 2015', '/events/Deep-72-Impact-44623'), (158487, 126699, 'win', 'Mar / 08 / 2015', '/events/Deep-Nagoya-Impact-Kobudo-Fight-43949'), (158487, 129295, 'win', 'Feb / 01 / 2015', '/events/Deep-Future-King-Tournament-2014-43819')]"
129194,Hakeem Dawodu,158725,f,"[(158725, 83455, 'win', 'Jul / 30 / 2016', '/events/WSOF-32-Moraes-vs-Hill-2-50201'), (158725, 83455, 'draw', 'Dec / 18 / 2015', '/events/WSOF-26-Palmer-vs-Almeida-48467'), (158725, 122799, 'win', 'Jun / 05 / 2015', '/events/WSOF-21-Palmer-vs-Horodecki-43733'), (158725, 26919, 'win', 'Feb / 12 / 2015', '/events/WSOF-18-Moraes-vs-Hill-43147'), (158725, 79377, 'win', 'Oct / 11 / 2014', '/events/WSOF-14-US-vs-Canada-39403'), (158725, 59406, 'win', 'Jun / 07 / 2014', '/events/WSOF-Canada-2-Loiseau-vs-Lewis-37525'), (158725, 80072, 'win', 'Feb / 21 / 2014', '/events/WSOF-Canada-Ford-vs-Powell-34701')]"
129516,Dong Gyu Kim,159047,f,"[(159047, 160545, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (159047, 34535, 'loss', 'Mar / 19 / 2016', '/events/Top-FC-10-Min-Gu-vs-Yeong-Gwang-51211'), (159047, 56661, 'NC', 'Aug / 15 / 2015', '/events/Top-FC-8-Heart-of-a-Champion-47319'), (159047, 33211, 'win', 'Feb / 07 / 2015', '/events/Top-FC-5-Top-Fighting-Championship-5-43125'), (159047, 15995, 'loss', 'Nov / 15 / 2014', '/events/Top-FC-4-Top-Fighting-Championship-4-40875'), (159047, 111331, 'win', 'May / 30 / 2014', '/events/Top-FC-2-Top-Fighting-Championship-2-38645'), (159047, 36154, 'win', 'Mar / 22 / 2014', '/events/Top-FC-National-League-2-36729'), (159047, 159049, 'win', 'Dec / 08 / 2013', '/events/Top-FC-National-League-1-35875')]"
129788,Chase Sherman,159319,f,"[(159319, 72052, 'loss', 'Aug / 06 / 2016', '/events/UFC-Fight-Night-92-Rodriguez-vs-Caceres-52851'), (159319, 83949, 'win', 'Apr / 30 / 2016', '/events/Titan-FC-38-Carl-vs-Muhammad-51561'), (159319, 52126, 'win', 'Mar / 11 / 2016', '/events/Square-Ring-Promotions-Island-Fights-37-50985'), (159319, 29282, 'win', 'Jun / 27 / 2015', '/events/FFI-Blood-and-Sand-17-47039'), (159319, 67268, 'win', 'Mar / 14 / 2015', '/events/FFI-Blood-and-Sand-16-47041'), (159319, 121077, 'loss', 'Dec / 05 / 2014', '/events/Square-Ring-Promotions-Island-Fights-31-41285'), (159319, 6756, 'win', 'Nov / 01 / 2014', '/events/FFI-Blood-and-Sand-15-47045'), (159319, 25321, 'win', 'Sep / 20 / 2014', '/events/Square-Ring-Promotions-Island-Fights-30-39637'), (159319, 53642, 'win', 'May / 09 / 2014', '/events/Square-Ring-Promotions-Island-Fights-28-36639'), (159319, 55416, 'win', 'Apr / 12 / 2014', '/events/Atlas-Fights-Battle-on-Mobile-Bay-39799'), (159319, 159321, 'win', 'Jan / 18 / 2014', '/events/V3-Fights-Johnson-vs-Johnson-35975')]"
129972,Gean Carlos,159503,f,"[(159503, 159505, 'win', 'Nov / 30 / 2013', '/events/FTJO-Fight-Team-Junior-Oliveira-5-36011')]"
130614,Mickey Gall,160145,f,"[(160145, 63272, 'win', 'Feb / 06 / 2016', '/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929'), (160145, 132593, 'win', 'Nov / 21 / 2015', '/events/Dead-Serious-MMA-Dead-Serious-17-49799')]"
130732,Junior Muay Thai,160263,f,"[(160263, 0, 'win', 'Apr / 11 / 2014', '/events/SBBF-Super-Bad-Boys-Fight-3-37231'), (160263, 160261, 'win', 'Jul / 25 / 2010', '/events/MFC-Maraba-Fight-Championship-36143')]"
131014,Lijiburen Wu,160545,f,"[(160545, 159047, 'loss', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (160545, 85925, 'loss', 'Mar / 13 / 2016', '/events/WLF-Elevation-Power-in-Cage-EPIC-2-52051'), (160545, 67173, 'loss', 'Jun / 05 / 2015', '/events/WBK-4-Battle-of-Kings-46347'), (160545, 182135, 'win', 'Oct / 26 / 2014', '/events/Kunlun-Fight-12-World-Tour-41979'), (160545, 186589, 'win', 'Sep / 21 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42947'), (160545, 106385, 'win', 'Sep / 19 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42931'), (160545, 186577, 'win', 'Sep / 17 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42927'), (160545, 69455, 'win', 'Jun / 07 / 2014', '/events/RUFF-Fu-Ranik-Ultimate-Fighting-Federation-Fu-37755'), (160545, 169171, 'win', 'Mar / 29 / 2014', '/events/RUFF-12-Ranik-Ultimate-Fighting-Federation-12-35343')]"
131148,Joe Gigliotti,160679,f,"[(160679, 51113, 'loss', 'Aug / 06 / 2016', '/events/UFC-Fight-Night-92-Rodriguez-vs-Caceres-52851'), (160679, 42347, 'win', 'Apr / 15 / 2016', '/events/RFA-37-Viana-vs-Clark-51365'), (160679, 218619, 'win', 'Jan / 16 / 2016', '/events/Aggression-Session-2-The-Aggression-Era-Continues-50793'), (160679, 21921, 'win', 'Mar / 28 / 2015', '/events/WSOF-19-Gaethje-vs-Palomino-43627'), (160679, 22150, 'win', 'Jan / 31 / 2015', '/events/RITC-Rage-in-the-Cage-175-42423'), (160679, 82597, 'win', 'Oct / 11 / 2014', '/events/RITC-Rage-in-the-Cage-174-40277'), (160679, 148651, 'win', 'Aug / 09 / 2014', '/events/RITC-Rage-in-the-Cage-173-40245'), (160679, 106577, 'win', 'Jun / 14 / 2014', '/events/DFD-Duel-for-Domination-8-36277')]"
132264,Rasul Albaskhanov,161795,f,"[(161795, 109677, 'win', 'Mar / 09 / 2016', '/events/ACB-31-Magomedsharipov-vs-Arapkhanov-51007'), (161795, 163045, 'win', 'Nov / 28 / 2015', '/events/ACB-26-Grand-Prix-Final-2015-49319'), (161795, 175779, 'win', 'Jan / 31 / 2015', '/events/ACB-13-Poland-43119'), (161795, 79870, 'win', 'Dec / 17 / 2014', '/events/M1-Global-Absolute-Championship-Berkut-M1-Challenge-54-ACB-12-41931'), (161795, 125773, 'win', 'Oct / 04 / 2014', '/events/ACB-10-Coliseum-Time-39917'), (161795, 12926, 'loss', 'Mar / 02 / 2014', '/events/Absolute-Championship-Berkut-Grand-Prix-Berkut-1-36521')]"
132470,Josh Harvey,162001,f,"[(162001, 194651, 'win', 'Aug / 05 / 2016', '/events/NEF-Lookin-for-a-Fight-53865'), (162001, 131243, 'win', 'Apr / 23 / 2016', '/events/NEF-22-All-Roads-Lead-Here-53871')]"
132800,Hemerson de Souza,162331,f,"[(162331, 183303, 'loss', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829'), (162331, 13148, 'win', 'Aug / 16 / 2015', '/events/AFC-Aspera-FC-23-46483'), (162331, 119229, 'loss', 'Nov / 28 / 2014', '/events/PFC-Premium-Fight-Championship-4-42377'), (162331, 162199, 'loss', 'Sep / 20 / 2014', '/events/THF-The-Hill-Fighters-3-37961'), (162331, 169767, 'win', 'Jul / 12 / 2014', '/events/THF-The-Hill-Fighters-2-37959'), (162331, 151855, 'win', 'May / 01 / 2014', '/events/THF-The-Hill-Fighters-36703')]"
132846,Joe Taylor,162377,f,"[(162377, 208899, 'loss', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809'), (162377, 110617, 'loss', 'Jun / 03 / 2016', '/events/TBC-Ultimate-Blue-Corner-Battles-52765'), (162377, 100361, 'loss', 'Oct / 30 / 2015', '/events/Shamrock-FC-Fight-Knight-2-48785')]"
132950,Katsuyoshi Sasaki,162481,f,"[(162481, 82461, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (162481, 82463, 'loss', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017'), (162481, 83446, 'draw', 'Nov / 29 / 2015', '/events/Grachan-Grachan-20-48277'), (162481, 24298, 'win', 'Aug / 01 / 2015', '/events/Grachan-Grachan-18-46627'), (162481, 74289, 'loss', 'Apr / 12 / 2015', '/events/Brave-Brave-Fight-9-45017'), (162481, 23941, 'loss', 'Dec / 31 / 2014', '/events/IGF-Inoki-BomBaYe-2014-40791'), (162481, 135335, 'win', 'Nov / 30 / 2014', '/events/Grachan-Grachan-15-37511'), (162481, 31157, 'loss', 'Jul / 20 / 2014', '/events/Grachan-14-Mach-Matsuri-38005'), (162481, 165883, 'win', 'Apr / 27 / 2014', '/events/Grachan-Grachan-13-36621')]"
132976,Danny Orr,162507,f,"[(162507, 48432, 'win', 'Aug / 28 / 2015', '/events/LFC-44-Legacy-Fighting-Championship-44-47047')]"
133010,Sinead Kavanagh,162541,f,"[(162541, 142861, 'win', 'Feb / 27 / 2016', '/events/BAMMA-24-Kone-vs-Phillips-47917'), (162541, 92039, 'win', 'Sep / 19 / 2015', '/events/BAMMA-22-Duquesnoy-vs-Loughnane-46313')]"
133450,Jonathan Santa Maria,162981,f,"[(162981, 75717, 'loss', 'Aug / 11 / 2016', '/events/Combate-Americas-Combate-Ocho-53647'), (162981, 139131, 'loss', 'Apr / 18 / 2016', '/events/Combate-Americas-Road-to-the-Championship-3-51709'), (162981, 122095, 'loss', 'Dec / 16 / 2015', '/events/Combate-Americas-Road-to-the-Championship-2-47569'), (162981, 76306, 'loss', 'Apr / 10 / 2015', '/events/Bellator-136-Brooks-vs-Jansen-43911'), (162981, 156895, 'win', 'Nov / 15 / 2014', '/events/Bellator-131-Tito-vs-Bonnar-40331'), (162981, 167769, 'win', 'Jul / 19 / 2014', '/events/Xplode-Fight-Series-Cerebral-33147'), (162981, 156893, 'win', 'Mar / 22 / 2014', '/events/Xplode-Fight-Series-Fire-33143')]"
134050,David Miramontes,163581,f,"[(163581, 115555, 'win', 'Jul / 29 / 2016', '/events/RFA-41-Clark-vs-Giles-53125'), (163581, 46928, 'loss', 'Apr / 30 / 2016', '/events/XKO-Xtreme-Knockout-30-51995'), (163581, 172691, 'loss', 'Sep / 12 / 2015', '/events/XKO-Xtreme-Knockout-27-47867')]"
134216,Pam Sorenson,163747,f,"[(163747, 80625, 'win', 'Jul / 30 / 2016', '/events/KOTC-Natural-Instinct-53549'), (163747, 126277, 'loss', 'Apr / 08 / 2016', '/events/KOTC-Generation-X-51685'), (163747, 138319, 'win', 'Feb / 20 / 2016', '/events/KOTC-Frozen-War-50855'), (163747, 50321, 'win', 'Nov / 21 / 2015', '/events/KOTC-Bear-Brawl-46845')]"
134220,Yadwinder  Singh,163751,f,"[(163751, 91063, 'loss', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (163751, 169255, 'win', 'Nov / 21 / 2015', '/events/WSOFGC-1-World-Series-of-Fighting-Global-Championship-China-1-48939'), (163751, 181641, 'win', 'Sep / 19 / 2015', '/events/Warrior-FC-2-Combat-Carnivale-48103'), (163751, 205795, 'win', 'Aug / 30 / 2015', '/events/SFC-Swastik-Fighting-Championship-47655'), (163751, 152649, 'win', 'Jun / 14 / 2014', '/events/Ultimate-Beatdown-14-Educity-Iskandar-38621'), (163751, 163753, 'win', 'Mar / 29 / 2014', '/events/BFC-Borneo-Fighting-Championship-37037')]"
134406,David Teymur,163937,f,"[(163937, 18136, 'win', 'Aug / 06 / 2016', '/events/UFC-Fight-Night-92-Rodriguez-vs-Caceres-52851'), (163937, 31065, 'win', 'Feb / 27 / 2016', '/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937'), (163937, 186935, 'win', 'Apr / 04 / 2015', '/events/Trophy-MMA-6-Easter-Bash-1-45473'), (163937, 153359, 'win', 'Nov / 22 / 2014', '/events/IRFA-International-Ring-Fight-Arena-7-40059'), (163937, 137943, 'win', 'Apr / 05 / 2014', '/events/IRFA-International-Ring-Fight-Arena-6-37079'), (163937, 63996, 'loss', 'Oct / 19 / 2013', '/events/IRFA-International-Ring-Fight-Arena-5-37107')]"
134458,Leandro Soares,163989,f,"[(163989, 222059, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (163989, 182835, 'win', 'Dec / 19 / 2015', '/events/BF-Brothers-Fighting-2-49671'), (163989, 124961, 'win', 'Nov / 14 / 2015', '/events/MOF-Monster-Octagon-Fight-6-48329'), (163989, 174507, 'win', 'Oct / 17 / 2015', '/events/JVT-Championship-9-47335'), (163989, 151295, 'win', 'Jul / 18 / 2015', '/events/BFMMA-Big-Fighters-MMA-3-46939'), (163989, 177167, 'win', 'Sep / 27 / 2014', '/events/DDT-Duelo-de-Titans-2-40527'), (163989, 51506, 'win', 'Sep / 06 / 2014', '/events/Destroyer-Warriors-in-Combat-40351'), (163989, 103739, 'win', 'Aug / 10 / 2014', '/events/XFest-7-Battle-of-Giants-2-36179')]"
134562,Daniel Abdalla,164093,f,"[(164093, 144397, 'win', 'May / 24 / 2014', '/events/PIF-Puro-Impacto-Fight-MMA-38347'), (164093, 0, 'win', 'Apr / 20 / 2013', '/events/NF-Nitro-Fight-29825')]"
134680,Patrick                     Silva,164211,f,"[(164211, 0, 'win', 'Jan / 28 / 2012', '/events/FF-Floresta-Fight-37157')]"
134708,Nayara Hemily Cascardo,164239,f,"[(164239, 214807, 'win', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (164239, 147995, 'win', 'Mar / 12 / 2016', '/events/GFC-Guacu-Fight-Championship-51415'), (164239, 215597, 'NC', 'Jan / 30 / 2016', '/events/NCE-New-Corpore-Extreme-4-50043'), (164239, 195705, 'win', 'Oct / 24 / 2015', '/events/NCE-New-Corpore-Extreme-2-48325'), (164239, 184181, 'loss', 'Sep / 12 / 2015', '/events/NCE-New-Corpore-Extreme-1-47673'), (164239, 56164, 'loss', 'Jul / 19 / 2015', '/events/FK-MMA-Favela-Kombat-15-46941'), (164239, 173857, 'win', 'Nov / 22 / 2014', '/events/Coliseu-Fight-CFC-for-Rookies-42615'), (164239, 140513, 'loss', 'Jul / 19 / 2014', '/events/CFC-Coliseu-Fight-Championship-2-39049')]"
134756,Junio Cesar Chagas Florindo Cintra,164287,f,"[(164287, 114081, 'loss', 'Nov / 07 / 2015', '/events/FGC-Federal-Gladiators-Combat-1-49185'), (164287, 207297, 'win', 'Oct / 11 / 2015', '/events/Fight-K-Aguia-47961'), (164287, 114077, 'loss', 'Nov / 29 / 2014', '/events/IFC-Inhumas-Fight-Championship-3-42127'), (164287, 165975, 'loss', 'Nov / 22 / 2014', '/events/Stone-MMA-Stone-Mixed-Martial-Arts-40015'), (164287, 146587, 'win', 'Aug / 20 / 2014', '/events/PMMA-Planeta-MMA-2-39595'), (164287, 72565, 'loss', 'Mar / 27 / 2011', '/events/Jarutas-Storm-Fight-MMA-36825')]"
134986,Janay Harding,164517,f,"[(164517, 115991, 'loss', 'Jul / 30 / 2016', '/events/EMMA-Eternal-MMA-19-53487'), (164517, 198601, 'win', 'Sep / 19 / 2015', '/events/BFW-36-Brace-36-45947'), (164517, 59179, 'win', 'May / 03 / 2014', '/events/EMMA-Eternal-MMA-5-36545'), (164517, 149769, 'loss', 'Apr / 12 / 2014', '/events/FWC-17-FightWorld-Cup-17-37191')]"
136002,Tatsuya Kita,165533,f,"[(165533, 189229, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (165533, 192859, 'loss', 'Jun / 07 / 2015', '/events/Deep-Nagoya-Impact-2015-45921')]"
136030,Diego Silva,165561,f,"[(165561, 133463, 'win', 'Apr / 09 / 2016', '/events/WFC-World-Fight-Combat-2-53433'), (165561, 177503, 'win', 'Dec / 13 / 2015', '/events/BFC-Bitetti-Fight-Championship-1-51597'), (165561, 179407, 'win', 'Sep / 25 / 2015', '/events/Top-Strike-Top-Strike-2-48313'), (165561, 33121, 'loss', 'Jul / 18 / 2014', '/events/WOCS-36-Watch-Out-Combat-Show-36-38739'), (165561, 165563, 'win', 'Feb / 22 / 2014', '/events/FK-MMA-Favela-Kombat-9-37429'), (165561, 165565, 'win', 'Sep / 28 / 2013', '/events/FK-MMA-Favela-Kombat-8-37169'), (165561, 166355, 'win', 'Apr / 27 / 2013', '/events/FK-MMA-Favela-Kombat-5-37437'), (165561, 3212, 'loss', 'Mar / 17 / 2012', '/events/EF-Extreme-Force-MMA-22753')]"
136126,Heinrich Wassmer,165657,f,"[(165657, 105101, 'loss', 'Aug / 11 / 2016', '/events/Combate-Americas-Combate-Ocho-53647'), (165657, 122095, 'win', 'Apr / 25 / 2016', '/events/Combate-Americas-Road-to-the-Championship-4-51763'), (165657, 78526, 'win', 'Feb / 20 / 2016', '/events/WSOF-28-Moraes-vs-Barajas-50113'), (165657, 201907, 'win', 'Jun / 20 / 2015', '/events/Gladiator-Challenge-California-State-Championship-Series-46633'), (165657, 118453, 'win', 'Feb / 28 / 2015', '/events/Gladiator-Challenge-California-State-Championship-Series-44837')]"
136964,John Hambleton,166495,f,"[(166495, 229839, 'win', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809')]"
137178,Salamat Istleuov,166709,f,"[(166709, 161789, 'loss', 'Aug / 29 / 2015', '/events/WFCA-8-Irtysh-Battle-47851'), (166709, 166711, 'win', 'Oct / 16 / 2011', '/events/AP-Cardinal-Cup-2011-37685'), (166709, 0, 'win', 'Oct / 10 / 2011', '/events/ZZ-Zhekpe-Zhek-Cup-2011-37709'), (166709, 0, 'win', 'Oct / 10 / 2011', '/events/ZZ-Zhekpe-Zhek-Cup-2011-37709'), (166709, 0, 'win', 'Oct / 10 / 2011', '/events/ZZ-Zhekpe-Zhek-Cup-2011-37709')]"
137704,Akihiro Ogawa,167235,f,"[(167235, 210599, 'loss', 'Dec / 20 / 2015', '/events/Deep-74-Impact-48485'), (167235, 201117, 'win', 'Aug / 29 / 2015', '/events/Deep-Cage-Impact-2015-46867'), (167235, 151227, 'loss', 'Dec / 21 / 2014', '/events/Deep-70-Impact-39113'), (167235, 110877, 'loss', 'Jun / 22 / 2014', '/events/Deep-67-Impact-37509'), (167235, 176779, 'win', 'Mar / 23 / 2014', '/events/Purebred-Omiya-Omiya-Cage-Fight-1-34583')]"
137956,Dalcha Lungiambula,167487,f,"[(167487, 76006, 'win', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (167487, 117753, 'win', 'Nov / 07 / 2015', '/events/EFC-Extreme-Fighting-Championship-45-49181'), (167487, 71241, 'loss', 'Aug / 08 / 2015', '/events/EFC-Extreme-Fighting-Championship-42-46309'), (167487, 72962, 'win', 'May / 07 / 2015', '/events/EFC-Extreme-Fighting-Championship-39-43417'), (167487, 71256, 'win', 'Nov / 06 / 2014', '/events/EFC-Extreme-Fighting-Championship-35-39699'), (167487, 92337, 'win', 'Oct / 02 / 2014', '/events/EFC-Extreme-Fighting-Championship-34-39393'), (167487, 146199, 'win', 'Jun / 05 / 2014', '/events/EFC-Africa-Extreme-Fighting-Championship-Africa-30-36831')]"
138148,no_fighter,167679,m,[]
138616,Anthony Lemardy,168147,a,[]
138640,Jin Soo Son,168171,f,"[(168171, 23637, 'win', 'Mar / 21 / 2016', '/events/Deep-Osaka-Impact-2016-51269'), (168171, 204699, 'win', 'Oct / 11 / 2015', '/events/Deep-Cage-Impact-2015-in-Osaka-47469'), (168171, 91247, 'loss', 'Feb / 28 / 2015', '/events/Deep-71-Impact-43481'), (168171, 5168, 'win', 'Oct / 26 / 2014', '/events/Deep-69-Impact-39629'), (168171, 64635, 'win', 'Jun / 07 / 2014', '/events/Go-Yang-MMA-Go-Yang-MMA-38647'), (168171, 168175, 'win', 'May / 17 / 2014', '/events/KOF-King-of-Fight-4-38103')]"
138694,Abdurahman Temirov,168225,f,"[(168225, 76746, 'win', 'Mar / 09 / 2016', '/events/ACB-31-Magomedsharipov-vs-Arapkhanov-51007'), (168225, 114261, 'loss', 'Oct / 24 / 2015', '/events/ACB-24-Grand-Prix-Berkut-2015-Final-48841'), (168225, 154471, 'win', 'Jun / 14 / 2015', '/events/ACB-20-Sochi-46611'), (168225, 112799, 'win', 'Mar / 21 / 2015', '/events/ACB-15-Grand-Prix-Berkut-2015-Stage-2-44207'), (168225, 163039, 'win', 'Nov / 14 / 2014', '/events/ACB-11-Vol-1-41833'), (168225, 168227, 'win', 'May / 25 / 2014', '/events/Absolute-Championship-Berkut-Grand-Prix-Berkut-8-38093'), (168225, 175885, 'win', 'Oct / 15 / 2012', '/events/FC-Bystriy-Fights-Team-Bystriy-vs-Team-Asia-39963'), (168225, 173609, 'win', 'May / 10 / 2012', '/events/FC-Bystriy-Fights-4-39253'), (168225, 173603, 'win', 'Oct / 05 / 2011', '/events/FC-Bystriy-Fights-3-39251'), (168225, 173569, 'win', 'Oct / 15 / 2010', '/events/FC-Bystriy-Fights-2-39249')]"
